road_id,road_name,area,thana,hour,day_of_week,is_weekend,is_night,is_rush_hour,rain,historical_incidents,night_incident_ratio,lighting_condition,bus_stops_count,police_stations_nearby,commercial_density,road_type_code,length_meters,expected_intensity,risk_score,target_high_risk
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Wednesday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Thursday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Thursday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Friday,1,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Friday,1,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Saturday,1,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Saturday,1,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Sunday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,18,Sunday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Monday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Monday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Tuesday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Tuesday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Wednesday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Wednesday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Thursday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Thursday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Friday,1,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Friday,1,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Saturday,1,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Saturday,1,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Sunday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,19,Sunday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Monday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Monday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Tuesday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Tuesday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Wednesday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Wednesday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Thursday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Thursday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Friday,1,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Friday,1,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Saturday,1,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Saturday,1,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Sunday,0,0,1,0,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,20,Sunday,0,0,1,1,60,0.4,0,4,1,2,3,850,3.42,54,0
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Monday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Monday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Tuesday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Tuesday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Wednesday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Wednesday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Thursday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Thursday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Friday,1,1,0,0,60,0.4,0,4,1,2,3,850,8.1,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Friday,1,1,0,1,60,0.4,0,4,1,2,3,850,9.72,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Saturday,1,1,0,0,60,0.4,0,4,1,2,3,850,8.1,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Saturday,1,1,0,1,60,0.4,0,4,1,2,3,850,9.72,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Sunday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,21,Sunday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Monday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Monday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Tuesday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Tuesday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Wednesday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Wednesday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Thursday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Thursday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Friday,1,1,0,0,60,0.4,0,4,1,2,3,850,8.1,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Friday,1,1,0,1,60,0.4,0,4,1,2,3,850,9.72,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Saturday,1,1,0,0,60,0.4,0,4,1,2,3,850,8.1,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Saturday,1,1,0,1,60,0.4,0,4,1,2,3,850,9.72,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Sunday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,22,Sunday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Monday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Monday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Tuesday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Tuesday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Wednesday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Wednesday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Thursday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Thursday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Friday,1,1,0,0,60,0.4,0,4,1,2,3,850,8.1,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Friday,1,1,0,1,60,0.4,0,4,1,2,3,850,9.72,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Saturday,1,1,0,0,60,0.4,0,4,1,2,3,850,8.1,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Saturday,1,1,0,1,60,0.4,0,4,1,2,3,850,9.72,98,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Sunday,0,1,0,0,60,0.4,0,4,1,2,3,850,6.48,92,1
ROAD_07,Kazi Nazrul Islam Ave (Farmgate to Karwan Bazar),Farmgate,Tejgaon,23,Sunday,0,1,0,1,60,0.4,0,4,1,2,3,850,7.776,97,1
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Monday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Monday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Tuesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Tuesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Wednesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Wednesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Thursday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Thursday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Friday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.99,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Friday,1,1,0,1,11,0.0,1,3,1,2,3,1500,1.188,18,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Saturday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.99,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Saturday,1,1,0,1,11,0.0,1,3,1,2,3,1500,1.188,18,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Sunday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,0,Sunday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Monday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Monday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Tuesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Tuesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Wednesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Wednesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Thursday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Thursday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Friday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.99,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Friday,1,1,0,1,11,0.0,1,3,1,2,3,1500,1.188,18,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Saturday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.99,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Saturday,1,1,0,1,11,0.0,1,3,1,2,3,1500,1.188,18,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Sunday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.792,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,1,Sunday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.95,16,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Monday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Monday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Tuesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Tuesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Wednesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Wednesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Thursday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Thursday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Friday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.742,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Friday,1,1,0,1,11,0.0,1,3,1,2,3,1500,0.891,15,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Saturday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.742,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Saturday,1,1,0,1,11,0.0,1,3,1,2,3,1500,0.891,15,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Sunday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,2,Sunday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Monday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Monday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Tuesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Tuesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Wednesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Wednesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Thursday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Thursday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Friday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.742,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Friday,1,1,0,1,11,0.0,1,3,1,2,3,1500,0.891,15,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Saturday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.742,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Saturday,1,1,0,1,11,0.0,1,3,1,2,3,1500,0.891,15,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Sunday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,3,Sunday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Monday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Monday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Tuesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Tuesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Wednesday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Wednesday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Thursday,0,1,0,0,11,0.0,1,3,1,2,3,1500,0.594,12,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Thursday,0,1,0,1,11,0.0,1,3,1,2,3,1500,0.713,13,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Friday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.742,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Friday,1,1,0,1,11,0.0,1,3,1,2,3,1500,0.891,15,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Saturday,1,1,0,0,11,0.0,1,3,1,2,3,1500,0.742,14,0
ROAD_08,Kazi Nazrul Islam Ave (Karwan Bazar to Shahbagh),Karwan Bazar,Tejgaon,4,Saturday,1,1,0,1,11,0.0,1,3,1,2,3,1500,0.891,15,0
